x,y,z
0.36629,0.4411,0.02258
0.37689,0.12567,0.31678
0.67038,0.81456,0.15012
0.47234,0.09234,0.21234
0.63234,0.05789,0.23999
0.35312,0.46501,0.02056
0.16123,0.70987,0.18312
0.2589,0.67412,0.12345
0.69189,0.81234,0.14789
0.48534,0.63211,0.17068
0.42834,0.05234,0.13329
0.75234,0.83012,0.16985
0.47356,0.09442,0.22678
0.42534,0.14123,0.07256
0.40891,0.03021,0.08045
0.29012,0.65432,0.14056
0.45678,0.60789,0.20234
0.33956,0.64999,0.14822
0.57689,0.13956,0.20876
0.5789,0.09634,0.25623
0.61789,0.15234,0.25812
0.39467,0.17384,0.18899
0.32145,0.67298,0.11345
0.35021,0.67567,0.16237
0.37023,0.10389,0.28012
0.37789,0.49201,0.21912
0.38012,0.45012,0.0289
0.42375,0.09045,0.11575
0.29123,0.65894,0.08241
0.32067,0.59345,0.11734
0.43891,0.04321,0.20765
0.58012,0.13492,0.2589
0.36876,0.37456,0.12712
0.37523,0.45234,0.14767
0.30891,0.16034,0.20078
0.46745,0.55123,0.17834
0.39987,0.43921,0.06812
0.21098,0.73767,0.1489
0.25234,0.67456,0.12012
0.45034,0.60321,0.20567
0.43567,0.09234,0.11891
0.39999,0.59167,0.1819
0.15478,0.71678,0.17745
0.31987,0.63789,0.13824
0.48678,0.05456,0.11678
0.44012,0.50567,0.26478
0.37145,0.11456,0.28012
0.32891,0.60789,0.14056
0.52123,0.62734,0.15876
0.27689,0.64756,0.09034
0.47534,0.62189,0.16143
0.78241,0.85213,0.15968
0.30123,0.62089,0.14567
0.29567,0.63214,0.17256
0.37456,0.46012,0.02245
0.15678,0.72034,0.17845
0.36412,0.25367,0.03123
0.33689,0.60245,0.13178
0.32678,0.69234,0.11678
0.29012,0.67034,0.13547
0.37215,0.45829,0.09145
0.34895,0.39534,0.13678
0.31678,0.18123,0.20434
0.67834,0.81556,0.14512
0.70123,0.80011,0.14256
0.27234,0.58845,0.12893
0.42678,0.09112,0.11556
0.29456,0.63678,0.17567
0.45834,0.06123,0.19512
0.40234,0.47567,0.07213
0.37598,0.10023,0.26547
0.39012,0.16976,0.18502
0.39112,0.2189,0.14987
0.4589,0.60123,0.20634
0.35589,0.58012,0.12534
0.35267,0.2189,0.12478
0.39632,0.44367,0.06549
0.68901,0.80345,0.16158
0.28678,0.65234,0.09256
0.31845,0.16678,0.07012
0.38045,0.01678,0.20499
0.16254,0.70789,0.17634
0.62001,0.19523,0.20678
0.72678,0.81548,0.15876
0.49145,0.64678,0.17234
0.24712,0.67212,0.08567
0.32012,0.61045,0.14823
0.61456,0.11367,0.2759
0.48691,0.64112,0.17189
0.33245,0.59034,0.12567
0.41234,0.56901,0.17956
0.40512,0.60034,0.25178
0.49214,0.62056,0.17589
0.51755,0.64905,0.18615
0.73012,0.84867,0.16529
0.52234,0.63245,0.17123
0.35789,0.47048,0.07891
0.26987,0.67512,0.13045
0.31234,0.63576,0.15029
0.41987,0.19234,0.20045
0.57456,0.11112,0.25478
0.34578,0.20512,0.12634
0.16345,0.71234,0.17988
0.34045,0.19467,0.08193
0.27219,0.66411,0.09923
0.59678,0.61876,0.17489
0.37512,0.45678,0.02345
0.29567,0.68812,0.13892
0.33212,0.60678,0.12501
0.35567,0.47618,0.14089
0.36234,0.18923,0.08234
0.72891,0.82654,0.13567
0.32012,0.4189,0.17234
0.32155,0.67134,0.12678
0.32087,0.66458,0.14456
0.71324,0.81654,0.15712
0.39345,0.00456,0.2089
0.33567,0.60789,0.12567
0.61078,0.16045,0.24912
0.41367,0.13678,0.06989
0.35829,0.46045,0.22277
0.60834,0.14012,0.25123
0.42078,0.48956,0.12934
0.61512,0.15789,0.24678
0.3789,0.04234,0.22345
0.36834,0.01123,0.23789
0.24834,0.71876,0.11489
0.37345,0.13678,0.31867
0.61045,0.19987,0.20412
0.31389,0.19123,0.20134
0.58234,0.71234,0.20457
0.27567,0.65567,0.13123
0.36587,0.48234,0.21789
0.29678,0.61312,0.15092
0.25011,0.67534,0.12076
0.41012,0.13567,0.07234
0.49012,0.61089,0.16412
0.57034,0.08012,0.29145
0.50567,0.63512,0.17567
0.36845,0.12873,0.31029
0.36578,0.18845,0.08434
0.5189,0.65023,0.18567
0.53456,0.66312,0.20234
0.37812,0.3689,0.12834
0.36489,0.17412,0.09123
0.48291,0.05234,0.13485
0.37489,0.36812,0.11234
0.68901,0.82945,0.15789
0.58814,0.06789,0.26843
0.27645,0.61534,0.14056
0.59178,0.08567,0.2623
0.78345,0.85012,0.17234
0.79456,0.84534,0.17045
0.41234,0.14234,0.06589
0.28456,0.68876,0.13012
0.51765,0.649,0.18684
0.36456,0.45987,0.08712
0.35234,0.44345,0.02067
0.50123,0.19766,0.15978
0.39145,0.47012,0.21987
0.33678,0.65534,0.14689
0.39123,0.35789,0.11989
0.75432,0.82178,0.17456
0.76543,0.82891,0.15845
0.37012,0.17189,0.09556
0.38512,0.51011,0.13067
0.63976,0.06432,0.23112
0.46812,0.55234,0.17701
0.72845,0.79321,0.14923
0.39812,0.48287,0.06545
0.36633,0.44117,0.02254
0.54012,0.68532,0.20573
0.39876,0.21834,0.15978
0.29678,0.65567,0.10123
0.36111,0.09423,0.28456
0.36089,0.11845,0.30578
0.26123,0.67589,0.12134
0.3589,0.22845,0.13589
0.37989,0.02534,0.24012
0.26789,0.67012,0.15523
0.37911,0.26456,0.05412
0.32456,0.68678,0.12134
0.20145,0.73089,0.13579
0.39401,0.14578,0.30834
0.67612,0.78956,0.14084
0.57345,0.11734,0.25981
0.42234,0.59321,0.21567
0.48367,0.60512,0.16089
0.42043,0.06512,0.18576
0.37854,0.48756,0.21987
0.44268,0.05354,0.13789
0.39112,0.42034,0.06945
0.74039,0.81782,0.17415
0.70251,0.78961,0.13786
0.38845,0.36078,0.11494
0.58219,0.07245,0.27256
0.51245,0.62987,0.17482
0.37234,0.26789,0.02915
0.33876,0.19612,0.07745
0.61293,0.19256,0.21181
0.3889,0.60432,0.12789
0.45789,0.60512,0.19834
0.16089,0.71111,0.16987
0.36632,0.44112,0.02257
0.36345,0.10892,0.28312
0.47678,0.62012,0.17456
0.41445,0.03367,0.07678
0.37614,0.36779,0.11947
0.28412,0.65432,0.09911
0.36635,0.44113,0.02255
0.29012,0.61067,0.15089
0.55987,0.09789,0.24834
0.41512,0.59876,0.23879
0.77234,0.84211,0.16457
0.51876,0.66014,0.20589
0.59678,0.13987,0.24234
0.37245,0.04678,0.22012
0.47432,0.06101,0.11567
0.49999,0.61901,0.15023
0.62234,0.15478,0.2589
0.48456,0.13567,0.22923
0.39098,0.43345,0.06587
0.42989,0.17734,0.19321
0.21345,0.73011,0.14234
0.61276,0.13982,0.25345
0.61234,0.12067,0.27891
0.36456,0.08765,0.28101
0.57912,0.19167,0.23856
0.77456,0.85045,0.16234
0.37254,0.48512,0.21198
0.37823,0.46534,0.09545
0.46589,0.08712,0.21091
0.37612,0.01987,0.25234
0.36145,0.45567,0.07789
0.36012,0.47289,0.21567
0.41098,0.59876,0.21534
0.47989,0.61012,0.15784
0.42178,0.08654,0.11589
0.15734,0.71845,0.17329
0.49267,0.64812,0.17656
0.61345,0.12189,0.27189
0.34321,0.46522,0.01987
0.33222,0.60098,0.12867
0.43567,0.60012,0.17245
0.26432,0.68345,0.11967
0.37189,0.13567,0.31645
0.62567,0.0489,0.22456
0.14893,0.71235,0.16358
0.47123,0.09321,0.21157
0.68678,0.79789,0.15476
0.2789,0.65521,0.08899
0.23567,0.73345,0.14523
0.42567,0.09234,0.11789
0.45476,0.05045,0.18912
0.72745,0.80445,0.15789
0.36275,0.09734,0.28712
0.32567,0.17789,0.10987
0.62012,0.14233,0.24045
0.54034,0.65567,0.19123
0.50345,0.62345,0.18312
0.61023,0.21567,0.41345
0.38755,0.44101,0.07534
0.29455,0.65234,0.11543
0.61567,0.08812,0.23178
0.37456,0.35328,0.11456
0.26567,0.66831,0.10523
0.75567,0.84001,0.17734
0.26512,0.64987,0.08567
0.71987,0.81367,0.13845
0.38712,0.46723,0.09678
0.31234,0.18567,0.11345
0.48245,0.63578,0.17612
0.71567,0.80523,0.14678
0.29123,0.68412,0.13987
0.37345,0.46541,0.11123
0.74512,0.81023,0.16147
0.54012,0.15023,0.18667
0.25234,0.71567,0.11589
0.29576,0.64078,0.16904
0.39765,0.01111,0.20789
0.31234,0.66988,0.14678
0.67011,0.76543,0.12598
0.71389,0.80789,0.16123
0.38678,0.58045,0.23356
0.35567,0.6423,0.14678
0.61345,0.14876,0.25501
0.39512,0.60512,0.23978
0.52067,0.63098,0.18034
0.41234,0.13756,0.07034
0.42456,0.09345,0.11612
0.31987,0.60345,0.15334
0.37123,0.47567,0.21894
0.26891,0.66101,0.13789
0.37456,0.48789,0.21267
0.51678,0.64512,0.17945
0.39612,0.57934,0.23988
0.42067,0.18712,0.20589
0.36578,0.20789,0.13645
0.34512,0.71234,0.15892
0.39567,0.03456,0.24234
0.49789,0.64567,0.17523
0.60523,0.13587,0.26256
0.49901,0.60834,0.17122
0.15032,0.72045,0.18067
0.3489,0.46001,0.02247
0.29123,0.67987,0.14456
0.42234,0.58455,0.25156
0.36421,0.44567,0.15048
0.40812,0.13345,0.06121
0.31789,0.18089,0.20234
0.36501,0.44256,0.02834
0.62745,0.07412,0.24078
0.36678,0.45678,0.07976
0.39245,0.59189,0.22345
0.25041,0.69834,0.12158
0.27689,0.59167,0.13567
0.38612,0.48734,0.22145
0.50567,0.62456,0.18012
0.46234,0.57591,0.19843
0.47812,0.55012,0.18734
0.29012,0.65812,0.14934
0.46654,0.05876,0.18745
0.3489,0.47067,0.0209
0.61111,0.14234,0.2289
0.29112,0.65145,0.14101
0.61891,0.10567,0.29422
0.37456,0.48567,0.22012
0.22012,0.82567,0.17823
0.42187,0.09044,0.1189
0.72734,0.79876,0.14698
0.36789,0.47645,0.21367
0.36123,0.18034,0.06294
0.61999,0.14567,0.24892
0.37312,0.45012,0.01934
0.61567,0.14234,0.25567
0.42234,0.08901,0.11289
0.42987,0.05456,0.07634
0.74167,0.81789,0.16578
0.61265,0.19239,0.21119
0.38761,0.58089,0.24598
0.42678,0.09234,0.11345
0.57289,0.10545,0.25934
0.36987,0.01323,0.2389
0.72098,0.79467,0.15912
0.35802,0.46823,0.20234
0.49321,0.63478,0.18743
0.26678,0.64456,0.08678
0.39234,0.44456,0.07012
0.37567,0.46389,0.08578
0.42567,0.06578,0.13012
0.21567,0.73845,0.14234
0.46321,0.59567,0.19745
0.52567,0.62234,0.17234
0.41234,0.12567,0.31987
0.39287,0.47189,0.14673
0.41432,0.60598,0.23321
0.34567,0.60512,0.14489
0.61456,0.14456,0.24123
0.36278,0.18765,0.08245
0.58012,0.11345,0.26367
0.33089,0.62045,0.13731
0.39178,0.49112,0.22478
0.42012,0.09012,0.11589
0.29045,0.61001,0.14367
0.59999,0.14567,0.25534
